Szer_geo,Dlug_geo,Numer_slupka,Nazwa_zespolu,Wartosc_zespolu
52.177866,20.982975,02,Wirażowa,4144
52.177868,21.003850,01,rondo Unii Europejskiej,3243
52.177868,21.044862,02,Bergamotki,3470
52.177904,21.029494,01,Podbipięty,3037
52.177907,20.909509,02,Badylarska,4184
52.177930,21.004360,51,rondo Unii Europejskiej,3243
52.177963,21.027357,03,Podbipięty,3037
52.178033,20.838980,51,Orzeszkowej,4236
52.178057,21.006215,02,Instytut Fizyki,3249
52.178074,21.007894,03,Instytut Fizyki,3249
52.178081,21.048334,03,Stegny,3094
52.178150,21.048920,04,Stegny,3094
52.178183,21.048304,05,Stegny,3094
52.178257,21.048888,06,Stegny,3094
52.178400,21.072937,01,Wiertnicza,3066
52.178467,21.193997,02,Wielowiejska,2044
52.178515,21.000836,02,rondo Unii Europejskiej,3243
52.178582,20.840830,02,Orzeszkowej,4236
52.178588,21.001470,03,rondo Unii Europejskiej,3243
52.178650,21.233886,01,Jachtowa,2375
52.178680,21.026653,02,Podbipięty,3037
52.178691,21.139517,01,Cyklamenów,2213
52.178708,21.233888,02,Jachtowa,2375
52.178724,20.946930,01,Instytut Lotnictwa,4014
52.178748,20.996776,05,Postępu,3250
52.178763,21.058769,01,Truskawiecka,3034
52.178774,21.000714,04,rondo Unii Europejskiej,3243
52.178861,20.998383,01,Postępu,3250
52.178888,21.139687,02,Cyklamenów,2213
52.178900,21.058790,52,Truskawiecka,3034
52.178941,20.993534,04,Wynalazek,3251
52.178995,20.978165,01,Komitetu Obrony Robotników,4038
52.179003,21.193289,01,Wielowiejska,2044
52.179011,21.071452,04,Wiertnicza,3066
52.179020,21.044354,01,Bergamotki,3470
52.179055,21.002602,06,rondo Unii Europejskiej,3243
52.179127,20.947102,03,Instytut Lotnictwa,4014
52.179165,20.979457,03,Komitetu Obrony Robotników,4038
52.179241,20.998331,03,Postępu,3250
52.179250,21.058210,51,Truskawiecka,3034
52.179274,21.013942,01,Smoluchowskiego,3113
52.179283,20.978066,51,Komitetu Obrony Robotników,4038
52.179398,21.376166,01,Majowa,2874
52.179411,20.997724,04,Postępu,3250
52.179435,21.023984,13,Metro Wilanowska,3009
52.179449,21.101792,02,Glebowa,3152
52.179458,20.995531,03,Wynalazek,3251
52.179462,21.101836,01,Glebowa,3152
52.179511,21.058455,02,Truskawiecka,3034
52.179532,20.947505,04,Instytut Lotnictwa,4014
52.179566,21.023920,14,Metro Wilanowska,3009
52.179577,21.072573,03,Wiertnicza,3066
52.179618,21.052407,02,Batumi,3093
52.179645,21.024116,15,Metro Wilanowska,3009
52.179697,20.997602,07,Postępu,3250
52.179713,20.995463,02,Postępu,3250
52.179718,21.376355,02,Majowa,2874
52.179725,20.986975,02,Warszawa Służewiec,3901
52.179744,21.023617,09,Metro Wilanowska,3009
52.179747,21.024171,16,Metro Wilanowska,3009
52.179770,21.013045,04,Smoluchowskiego,3113
52.179851,21.023672,10,Metro Wilanowska,3009
52.179854,21.024224,17,Metro Wilanowska,3009
52.179871,21.015170,03,Smoluchowskiego,3113
52.179943,21.024275,18,Metro Wilanowska,3009
52.179952,21.023723,11,Metro Wilanowska,3009
52.180006,21.020071,08,Metro Wilanowska,3009
52.180047,21.023772,12,Metro Wilanowska,3009
52.180098,21.172140,01,Borowiecka,2172
52.180152,20.994128,01,Wynalazek,3251
52.180173,20.947972,02,Instytut Lotnictwa,4014
52.180205,21.172132,02,Borowiecka,2172
52.180226,21.071164,02,Wiertnicza,3066
52.180312,21.053751,01,Batumi,3093
52.180333,20.993451,02,Wynalazek,3251
52.180377,21.014200,02,Smoluchowskiego,3113
52.180436,21.231316,02,Drohobycka,2374
52.180481,20.976853,04,Komitetu Obrony Robotników,4038
52.180535,21.021758,72,Metro Wilanowska,3009
52.180537,21.021672,71,Metro Wilanowska,3009
52.180575,21.025918,69,Metro Wilanowska,3009
52.180657,20.978217,02,Komitetu Obrony Robotników,4038
52.180676,20.905404,01,WKD Opacz,4183
52.180687,21.148539,02,Odrębna,2196
52.180696,21.020906,03,Metro Wilanowska,3009
52.180800,21.148356,01,Odrębna,2196
52.180894,21.021115,04,Metro Wilanowska,3009
52.180918,21.230699,01,Drohobycka,2374
52.181022,20.884984,02,Jesionowa,4334
52.181034,20.887799,01,Jesionowa,4334
52.181049,21.192268,01,Tomaszowska,2244
52.181064,20.905008,02,WKD Opacz,4183
52.181086,20.987108,01,Warszawa Służewiec,3901
52.181132,21.056268,01,św.Bonifacego,3033
52.181157,21.026028,70,Metro Wilanowska,3009
52.181169,21.054743,04,św.Bonifacego,3033
52.181179,20.986991,01,PKP Służewiec,3254
52.181250,21.056300,56,św.Bonifacego,3033
52.181269,21.022634,05,Metro Wilanowska,3009
52.181311,21.068822,03,Sadyba,3065
52.181353,20.988867,11,PKP Służewiec,3254
52.181370,21.014159,52,Smoluchowskiego,3113
52.181370,21.068980,05,Sadyba,3065
52.181438,20.973909,01,Drzewieckiego,4143
52.181442,20.988783,15,PKP Służewiec,3254
52.181447,21.287848,02,Polna,2469
52.181484,21.023139,02,Metro Wilanowska,3009
52.181510,21.068830,06,Sadyba,3065
52.181518,21.023478,02,Wilanowska,3607
52.181520,21.022030,01,Metro Wilanowska,3009
52.181528,21.022784,06,Metro Wilanowska,3009
52.181554,21.088954,02,Łucznicza,3319
52.181640,21.069131,07,Sadyba,3065
52.181656,21.227861,03,Izbicka-Cmentarz,2182
52.181690,21.287813,01,Polna,2469
52.181703,20.986900,02,PKP Służewiec,3254
52.181714,21.088688,01,Łucznicza,3319
52.181762,21.068999,01,Sadyba,3065
52.181798,21.191695,02,Tomaszowska,2244
52.181829,20.988798,12,PKP Służewiec,3254
52.181837,21.228527,02,Izbicka-Cmentarz,2182
52.181850,20.988881,13,PKP Służewiec,3254
52.181870,20.988957,14,PKP Służewiec,3254
52.182093,20.997596,03,Park Postępu,3412
52.182132,21.023061,01,Wilanowska,3607
52.182150,21.055130,51,św.Bonifacego,3033
52.182160,21.055360,52,św.Bonifacego,3033
52.182196,21.045039,01,Warneńska,3095
52.182197,21.226970,01,Izbicka-Cmentarz,2182
52.182213,20.972613,02,Drzewieckiego,4143
52.182234,21.056775,03,św.Bonifacego,3033
52.182255,20.902657,03,WKD Opacz,4183
52.182329,21.218543,02,Kwitnącej Akacji,2181
52.182362,21.077052,02,Santocka,3083
52.182384,21.055435,02,św.Bonifacego,3033
52.182393,21.217733,01,Kwitnącej Akacji,2181
52.182450,21.056840,55,św.Bonifacego,3033
52.182480,20.842190,02,Piastów,4904
52.182498,21.002160,03,Domaniewska,3242
52.182510,20.892281,02,Bodycha,4243
52.182620,21.212480,01,Czołgistów,2180
52.182640,21.211506,02,Czołgistów,2180
52.182645,21.077617,01,Santocka,3083
52.182674,20.978309,01,Sasanki,4037
52.182702,21.001947,01,Domaniewska,3242
52.182764,21.068458,02,Sadyba,3065
52.182786,20.894258,52,Bodycha,4243
52.182791,21.098804,01,"Oczyszczalnia ""Południe""",3467
52.182791,21.098804,81,"Oczyszczalnia ""Południe""",3467
52.182812,21.207038,02,Jontka,2179
52.182840,20.843630,01,Piastów,4904
52.182857,21.085841,02,Betoniarnia,3429
52.182860,21.020411,01,os.Domaniewska,3111
52.182869,21.206210,01,Jontka,2179
52.182925,21.014002,01,Modzelewskiego,3112
52.182937,21.002212,04,Domaniewska,3242
52.182977,20.979998,03,Sasanki,4037
52.183001,21.202661,01,Olchy,2178
52.183006,21.201701,02,Olchy,2178
52.183139,20.989250,03,Suwak,3410
52.183188,20.993632,01,Domaniewska Office Park,3411
52.183200,20.998941,01,Park Postępu,3412
52.183222,20.951222,54,Lipowczana,4013
52.183243,20.992287,02,Domaniewska Office Park,3411
52.183245,21.003212,05,Domaniewska,3242
52.183274,20.951596,01,Lipowczana,4013
52.183291,21.084910,01,Betoniarnia,3429
52.183307,20.995505,02,Park Postępu,3412
52.183313,21.021362,03,os.Domaniewska,3111
52.183320,20.870516,02,Regulska,4130
52.183342,21.008791,01,Langego,3433
52.183353,21.008911,51,Langego,3433
52.183357,20.885493,01,Melcera,4309
52.183378,20.965661,01,Okęcie Business Park,4198
52.183381,21.195952,01,Limby,2177
52.183385,21.014711,02,Modzelewskiego,3112
52.183402,21.001429,06,Domaniewska,3242
52.183421,21.195097,02,Limby,2177
52.183430,21.008917,02,Langego,3433
52.183448,20.951735,02,Lipowczana,4013
52.183480,21.013340,03,Modzelewskiego,3112
52.183499,21.171936,02,Zasobna,2173
52.183526,20.870352,01,Regulska,4130
52.183552,21.019184,04,os.Domaniewska,3111
52.183563,20.952227,53,Lipowczana,4013
52.183565,21.188956,02,PKP Radość,2043
52.183581,20.988689,02,Suwak,3410
52.183675,20.964029,02,Okęcie Business Park,4198
52.183696,21.045770,02,Warneńska,3095
52.183790,21.190318,06,PKP Radość,2043
52.183801,21.177194,53,Mozaikowa,2174
52.183817,21.020241,02,os.Domaniewska,3111
52.183824,21.079499,02,Zawodzie,3082
52.183866,21.190516,05,PKP Radość,2043
52.183868,20.840083,03,Traugutta,4231
52.183876,21.171943,01,Zasobna,2173
52.183878,21.305174,02,Stefanówka,2380
52.183895,21.007647,52,Langego,3433
52.183908,21.187745,04,PKP Radość,2043
52.183941,20.897075,02,Starodęby,4131
52.183944,20.885429,02,Melcera,4309
52.184003,21.187122,03,PKP Radość,2043
52.184030,21.305287,01,Stefanówka,2380
52.184043,21.002458,02,Domaniewska,3242
52.184058,20.977725,04,Sasanki,4037
52.184076,20.979223,02,Sasanki,4037
52.184090,21.184212,02,Powojowa,2175
52.184145,21.169524,04,Zasadowa,2414
52.184172,21.183060,01,Powojowa,2175
52.184204,21.177842,02,Mozaikowa,2174
52.184220,20.960960,01,Ogród Działkowy im.Warneńczyka,4141
52.184248,21.173155,02,Zasadowa,2414
52.184249,21.176151,01,Mozaikowa,2174
52.184280,21.052920,51,Czarnomorska,3032
52.184281,21.171166,01,Zasadowa,2414
52.184286,21.188079,01,PKP Radość,2043
52.184303,21.134842,04,Skalnicowa,2212
52.184309,21.131893,01,Skalnicowa,2212
52.184336,20.997646,01,Stolbud,3261
52.184351,20.899557,01,Starodęby,4131
52.184431,21.167836,03,Zasadowa,2414
52.184508,20.897679,04,Starodęby,4131
52.184521,21.080738,01,Zawodzie,3082
52.184561,20.974970,01,Astronautów,4084
52.184620,21.060277,02,Klarysewska,3092
52.184645,21.098680,02,Tuzinowa,3317
52.184667,20.960020,02,Ogród Działkowy im.Warneńczyka,4141
52.184676,21.188659,07,PKP Radość,2043
52.184680,21.131846,02,Skalnicowa,2212
52.184709,20.840597,01,Traugutta,4231
52.184715,20.997479,03,Os.Pozytywny Mokotów,3466
52.184730,21.052470,01,Czarnomorska,3032
52.184784,20.997532,52,Stolbud,3261
52.184820,21.060860,01,Klarysewska,3092
52.184843,21.001877,01,Konstruktorska,3241
52.184943,20.953668,01,Krakowiaków,4012
52.184947,20.988576,01,os.Nowy Mokotów,3409
52.185002,20.904278,04,Żywiecka,4237
52.185078,21.219359,02,Cygańska,2183
52.185147,21.175925,04,Mozaikowa,2174
52.185218,20.840103,02,Traugutta,4231
52.185232,21.160879,02,Gawronia,2422
52.185250,21.187600,02,Warszawa Radość,2907
52.185296,20.953468,02,Krakowiaków,4012
52.185312,21.144202,01,Ośrodek Szkoleniowy,2195
52.185340,21.098213,01,Tuzinowa,3317
52.185414,20.989790,03,os.Nowy Mokotów,3409
52.185453,21.188025,08,PKP Radość,2043
52.185472,21.159537,01,Gawronia,2422
52.185473,20.993725,01,Racjonalizacji,3260
52.185497,20.992194,02,Racjonalizacji,3260
52.185516,20.998250,01,Os.Pozytywny Mokotów,3466
52.185537,20.903858,01,Żywiecka,4237
52.185561,20.996816,02,Os.Pozytywny Mokotów,3466
52.185585,20.955010,05,Krakowiaków,4012
52.185596,21.000682,06,Konstruktorska,3241
52.185646,20.903608,02,Żywiecka,4237
52.185656,20.895804,04,Skorosze,4284
52.185740,21.051560,52,Czarnomorska,3032
52.185758,20.955389,06,Krakowiaków,4012
52.185806,21.094393,01,Spiralna,3318
52.185833,21.051782,02,Czarnomorska,3032
52.185849,20.884813,01,Suchy Las,4308
52.185875,21.002062,03,Konstruktorska,3241
52.185909,21.220364,01,Cygańska,2183
52.185930,21.024223,01,Bukowińska,3008
52.185968,21.064485,01,Goraszewska,3064
52.185998,20.843061,02,Kino Baśń,4230
52.186011,21.186419,01,Pomologiczna,2042
52.186036,21.153794,02,Malowana,2423
52.186050,21.064899,02,Goraszewska,3064
52.186080,21.024580,04,Bukowińska,3008
52.186101,20.992908,04,Racjonalizacji,3260
52.186112,20.954493,04,Krakowiaków,4012
52.186133,21.002391,02,Konstruktorska,3241
52.186141,21.062652,04,Goraszewska,3064
52.186160,21.186820,01,Warszawa Radość,2907
52.186208,20.905730,52,Żywiecka,4237
52.186334,21.152247,01,Malowana,2423
52.186346,21.002111,04,Konstruktorska,3241
52.186370,21.018470,01,Ksawerów,3110
52.186465,20.904966,03,Żywiecka,4237
52.186500,21.081650,02,Prefabet,3081
52.186532,21.144806,04,Ośrodek Szkoleniowy,2195
52.186534,20.954936,03,Krakowiaków,4012
52.186611,21.024706,03,Bukowińska,3008
52.186657,21.224762,01,Zbójna Góra,2184
52.186660,21.095685,02,Spiralna,3318
52.186661,20.844727,01,Kino Baśń,4230
52.186674,21.142900,02,Ośrodek Szkoleniowy,2195
52.186690,21.128854,01,Peonii,2211
52.186725,20.896464,01,Skorosze,4284
52.186750,21.312704,01,Boryszew,2381
52.186834,21.024972,02,Bukowińska,3008
52.186882,20.884624,02,Suchy Las,4308
52.186892,21.185694,02,Pomologiczna,2042
52.186929,20.844346,04,Kino Baśń,4230
52.187091,21.313981,02,Boryszew,2381
52.187111,20.925357,51,WKD Salomea,4362
52.187171,21.081949,01,Prefabet,3081
52.187227,21.018245,02,Ksawerów,3110
52.187334,21.049729,01,Mangalia,3031
52.187443,20.911181,01,Salomea,4114
52.187508,20.873110,02,Piastowska,4134
52.187519,20.897095,02,Hassa,4336
52.187567,21.063203,03,Goraszewska,3064
52.187628,20.910861,02,Salomea,4114
52.187850,21.002009,03,Woronicza,3240
52.187928,20.873528,01,Piastowska,4134
52.187941,21.127708,02,Peonii,2211
52.188065,21.001754,01,Woronicza,3240
52.188116,20.964077,01,Radarowa,4085
52.188124,21.185248,01,Planetowa,2126
52.188149,20.840431,02,Dąbrowskiego,4232
52.188270,21.007370,55,Samochodowa,3116
52.188365,20.992680,03,Maklakiewicza,3259
52.188380,21.048750,52,Mangalia,3031
52.188430,21.003645,08,Woronicza,3240
52.188441,20.884109,03,Spisaka,4099
52.188466,21.172576,01,Klimatyczna,2373
52.188469,21.049007,02,Mangalia,3031
52.188490,21.045880,53,Tor Stegny,3030
52.188500,20.999906,00,ZET MOKOTÓW,R-03
52.188500,21.000290,99,ZET MOKOTÓW,R-03
52.188509,20.996198,00,ZEA WORONICZA,R-07
52.188525,20.996275,99,ZEA WORONICZA,R-07
52.188542,20.980224,01,Leżajska,4036
52.188551,21.017226,01,Metro Wierzbno,3114
52.188687,20.996184,03,Zajezdnia Woronicza,3258
52.188757,21.003321,07,Woronicza,3240
52.188762,20.962959,02,Radarowa,4085
52.188762,20.993748,01,Maklakiewicza,3259
52.188785,21.000770,10,Woronicza,3240
52.188825,21.007105,03,Samochodowa,3116
52.188828,20.997162,01,Zajezdnia Woronicza,3258
52.188852,20.980859,02,Leżajska,4036
52.188863,21.003060,05,Woronicza,3240
52.188865,21.007769,04,Samochodowa,3116
52.188869,21.011400,03,Telewizja Polska,3115
52.188882,20.992174,02,Maklakiewicza,3259
52.188908,20.995996,02,Zajezdnia Woronicza,3258
52.188910,20.898540,01,Hassa,4336
52.188911,21.012078,04,Telewizja Polska,3115
52.188925,20.877188,01,Kuźnicy Kołłątajowskiej,4210
52.188926,21.008580,01,Samochodowa,3116
52.188948,20.906031,03,Prystora,4283
52.188948,21.016396,03,Metro Wierzbno,3114
52.188974,20.876337,02,Kuźnicy Kołłątajowskiej,4210
52.188987,20.879952,53,Kuźnicy Kołłątajowskiej,4210
52.189008,21.000835,06,Woronicza,3240
52.189009,21.012806,01,Telewizja Polska,3115
52.189032,21.006581,02,Samochodowa,3116
52.189047,20.904500,02,Prystora,4283
52.189052,21.184473,02,Planetowa,2126
52.189090,20.989582,01,Etiudy Rewolucyjnej,3453
52.189101,21.012771,02,Telewizja Polska,3115
52.189105,21.018001,04,Metro Wierzbno,3114
52.189151,21.016175,06,Metro Wierzbno,3114
52.189182,20.903856,01,Prystora,4283
52.189224,21.018351,05,Metro Wierzbno,3114
52.189269,21.171889,02,Klimatyczna,2373
52.189273,20.882949,02,Spisaka,4099
52.189315,21.024312,01,Królikarnia,3007
52.189332,21.047606,01,Tor Stegny,3030
52.189365,21.019950,72,Metro Wierzbno,3114
52.189366,21.333446,02,Wspólna,2382
52.189382,20.988363,02,Etiudy Rewolucyjnej,3453
52.189394,20.884608,01,Spisaka,4099
52.189395,20.840323,01,Dąbrowskiego,4232
52.189456,21.019333,01,Wielicka,3109
52.189475,21.007489,06,Samochodowa,3116
52.189489,21.334338,01,Wspólna,2382
52.189507,21.020954,71,Metro Wierzbno,3114
52.189529,21.020512,71,Wielicka,3109
52.189535,21.002258,02,Woronicza,3240
52.189553,21.060490,01,Limanowskiego,3063
52.189562,21.280902,02,Mickiewicza,2478
52.189597,21.016916,02,Metro Wierzbno,3114
52.189665,20.886770,02,Sosnkowskiego,4110
52.189708,20.957438,02,Hynka,4011
52.189711,21.016669,02,Wierzbno,3608
52.189736,20.958956,05,Hynka,4011
52.189762,21.023839,05,Królikarnia,3007
52.189770,21.023100,06,Królikarnia,3007
52.189785,21.001984,04,Woronicza,3240
52.189811,21.140729,01,Borków,2194
52.189847,20.957931,03,Hynka,4011
52.189978,21.023898,08,Królikarnia,3007
52.190021,20.889875,01,Sosnkowskiego,4110
52.190021,21.046250,03,Tor Stegny,3030
52.190037,20.899557,04,Składkowskiego,4258
52.190099,21.082879,02,Statkowskiego,3080
52.190168,21.016709,01,Wierzbno,3608
52.190183,20.900972,02,Składkowskiego,4258
52.190196,20.862637,02,Ursus-Niedźwiadek,4221
52.190213,21.024513,03,Królikarnia,3007
52.190216,21.347071,01,Spacerowa,2383
52.190242,21.141288,04,Borków,2194
52.190271,21.348447,02,Spacerowa,2383
52.190287,20.862549,01,Ursus-Niedźwiadek,4221
52.190374,21.280199,01,Mickiewicza,2478
52.190379,20.861991,04,Ursus-Niedźwiadek,4221
52.190470,21.021613,02,Wielicka,3109
52.190475,21.149099,02,Zabłudowska,2402
52.190524,21.082555,04,Statkowskiego,3080
52.190583,20.958509,04,Hynka,4011
52.190583,21.075717,01,Sypniewska,3091
52.190593,20.883603,04,Spisaka,4099
52.190608,20.957315,06,Hynka,4011
52.190630,21.047433,04,Tor Stegny,3030
52.190665,20.958908,01,Hynka,4011
52.190677,20.892005,02,Wapowskiego,4098
52.190686,21.024548,04,Królikarnia,3007
52.190711,20.980990,01,Novotel,4035
52.190731,21.140262,02,Borków,2194
52.190760,21.024750,02,Królikarnia,3007
52.190773,21.083179,01,Statkowskiego,3080
52.190829,21.150756,01,Zabłudowska,2402
52.190850,20.861592,71,Ursus-Niedźwiadek,4221
52.190900,21.074444,02,Sypniewska,3091
52.190903,20.861735,03,Ursus-Niedźwiadek,4221
52.190923,20.981564,02,Novotel,4035
52.190924,21.059325,02,Limanowskiego,3063
52.190944,20.865595,01,Orląt Lwowskich,4207
52.191025,20.861961,06,Ursus-Niedźwiadek,4221
52.191040,20.995519,01,Instytut Reumatologii,3257
52.191043,21.181191,01,Montażowa,2041
52.191062,21.047018,54,Tor Stegny,3030
52.191110,20.914757,03,Salomea,4114
52.191218,20.869002,02,Warszawa Ursus-Niedźwiadek,4923
52.191224,20.900693,01,Chełmońskiego,4259
52.191255,21.046027,02,Tor Stegny,3030
52.191280,20.854496,02,Lelewela,4229
52.191298,21.359732,04,Duchnów,2384
52.191344,20.854877,01,Lelewela,4229
52.191381,21.123251,01,Jeziorowa,2210
52.191402,20.995411,01,Spartańska,3256
52.191425,21.045393,05,Tor Stegny,3030
52.191475,20.867942,02,PKP Ursus-Niedźwiadek,4342
52.191482,21.001540,01,Bytnara,3390
52.191525,20.870242,01,Warszawa Ursus-Niedźwiadek,4923
52.191551,20.907603,02,Dzieci Warszawy,4094
52.191570,21.358965,01,Duchnów,2384
52.191586,20.980409,53,Novotel,4035
52.191602,20.861438,02,Ursus-Sanktuarium,4211
52.191627,20.861249,01,Ursus-Sanktuarium,4211
52.191732,21.181643,01,Zbójnogórska,2314
52.191744,21.180646,02,Montażowa,2041
52.191792,21.277977,51,Góraszka,2328
52.191805,20.981887,52,Novotel,4035
52.191880,21.068054,01,Jeziorko Czerniakowskie,3090
52.191881,20.949257,01,Orzechowa,4087
52.191965,21.067787,02,Jeziorko Czerniakowskie,3090
52.192023,21.360555,02,Duchnów,2384
52.192050,20.869610,01,PKP Ursus-Niedźwiadek,4342
52.192091,20.878324,02,Prażmowska,4209
52.192093,20.978473,04,Novotel,4035
52.192094,20.840957,02,Toruńska,4233
52.192147,20.949007,02,Orzechowa,4087
52.192202,20.986041,02,Wyjazd,3452
52.192243,21.064382,01,os.Bernardyńska,3089
52.192266,21.057083,01,Gołkowska,3062
52.192271,20.981525,51,Novotel,4035
52.192280,20.868770,04,PKP Ursus-Niedźwiadek,4342
52.192298,20.868630,54,PKP Ursus-Niedźwiadek,4342
52.192489,21.180970,02,Zbójnogórska,2314
52.192499,21.122693,02,Jeziorowa,2210
52.192534,21.011038,01,Joliot-Curie,3233
52.192548,21.277509,52,Góraszka,2328
52.192559,21.010760,02,Joliot-Curie,3233
52.192567,21.062495,02,os.Bernardyńska,3089
52.192569,20.907106,04,Dzieci Warszawy,4094
52.192615,20.985246,01,Wyględowska,3451
52.192625,20.839175,01,Toruńska,4233
52.192628,20.960045,02,Włochy-Ratusz,4010
52.192728,21.277973,01,Góraszka,2328
